timestamp,voltage,current,feedrate,energy
1.822999999999999898e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.887639999999999874e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.982579999999999898e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.076199999999999990e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.169149999999999967e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.321519999999999972e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.399409999999999876e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.499190000000000023e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.650480000000000058e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.659210000000000185e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.824169999999999736e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.887319999999999887e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.982790000000000163e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.053730000000000055e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.218980000000000175e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.319099999999999828e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.386330000000000173e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.486509999999999887e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.559680000000000066e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.659899999999999820e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.844910000000000272e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.986770000000000036e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
3.992559999999999998e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.058240000000000181e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.158780000000000254e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.325579999999999981e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.385890000000000066e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.484819999999999918e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.552499999999999880e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.647249999999999992e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.812890000000000224e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.882099999999999773e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
4.982099999999999862e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.052790000000000337e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.147899999999999698e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.297589999999999799e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.406100000000000350e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.501150000000000206e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.570380000000000331e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.662380000000000191e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.839830000000000298e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.994140000000000024e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
5.999360000000000248e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
6.070990000000000553e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
6.166260000000000074e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
6.329289999999999639e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
6.475889999999999702e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
6.480820000000000469e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
6.625710000000000210e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
6.780110000000000303e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
6.787210000000000187e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
6.936689999999999801e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.069309999999999761e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.074840000000000018e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.166470000000000340e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.322480000000000100e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.474060000000000148e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.478059999999999707e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.623929999999999874e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.757859999999999756e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.766769999999999508e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
7.857420000000000515e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.003789999999999516e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.155310000000000059e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.158570000000000544e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.258799999999999475e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.359469999999999956e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.510860000000000092e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.668240000000000389e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.676120000000000498e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.838420000000000165e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.994529999999999470e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
8.999179999999999957e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
9.141590000000000549e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
9.295729999999999826e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
9.299460000000000504e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
9.448720000000000452e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
9.452390000000000514e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
9.564510000000000511e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
9.665179999999999882e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
9.817869999999999653e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
9.901189999999999714e-01,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.000215999999999994e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.015584999999999960e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.016005999999999965e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.025153999999999899e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.049450999999999912e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.049833000000000016e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.064770999999999912e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.065627000000000102e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.079747999999999930e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.095291999999999932e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.096125999999999934e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.107367999999999908e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.117213999999999929e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.132417000000000007e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.147051999999999961e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.147532999999999914e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.158134999999999915e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.168134000000000006e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.181098999999999899e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.196258000000000044e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.196801000000000004e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.211383000000000099e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.221265000000000045e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.234617000000000075e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.235009000000000023e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.250102999999999964e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.265466999999999897e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.265765000000000029e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.281522999999999968e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.292241999999999891e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.302305999999999964e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.312448999999999977e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.322303999999999924e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.332335000000000047e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.342349999999999932e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.352284000000000042e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.362368999999999941e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.372398999999999925e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.382376999999999967e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.392589000000000077e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.402408000000000099e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.412382000000000026e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.422919000000000045e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.433194999999999997e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.443281000000000036e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.453283000000000103e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.463303999999999938e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.473438000000000025e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.483503000000000016e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.493638999999999939e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.503602000000000105e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.513519000000000059e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.523775000000000102e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.533860999999999919e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.543873000000000051e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.553814999999999946e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.563857000000000053e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.573887999999999954e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.588932999999999929e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.589399000000000006e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.599555999999999978e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.614797000000000038e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.615104000000000095e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.630306000000000033e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.641291000000000055e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.656713000000000102e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.657173999999999925e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.666176000000000101e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.681515000000000093e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.696709999999999940e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.697901000000000105e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.719201999999999897e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.719932999999999934e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.734715000000000007e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.749719000000000024e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.750229000000000035e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.764418999999999960e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.765522999999999954e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.782372000000000067e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.792437000000000058e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.802759000000000000e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.812767000000000017e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.822718999999999978e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.832794999999999952e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.842896000000000090e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.857455000000000078e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.857887999999999984e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.872470999999999997e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.887752000000000097e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.888190999999999953e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.898754999999999971e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.909291999999999989e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.919929999999999914e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.930066999999999977e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.940266999999999964e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.955602999999999980e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.956145999999999940e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.970873000000000097e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.980838000000000099e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
1.990865000000000107e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.001112000000000002e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.011079000000000061e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.020605000000000206e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.035794999999999799e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.036286000000000040e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.051280000000000214e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.066790999999999823e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.067382999999999971e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.083304000000000045e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.098758000000000123e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.099311000000000149e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.107133999999999840e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.117267000000000010e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.132311000000000067e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.147825000000000095e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.148124000000000144e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.163361000000000089e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.178525000000000045e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.179073999999999955e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.194481000000000126e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.209778000000000020e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.210227999999999859e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.225166000000000199e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.225750000000000117e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.238224999999999909e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.247599000000000125e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.257648999999999795e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.267631000000000174e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.283091000000000204e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.298217999999999872e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.298766999999999783e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
2.314620999999999817e+00,1.271000000000000085e+01,5.389999999999999858e+01,3.520000000000000018e+00,2.200000000000000178e+00
